order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english
1799b503cd7c2cbd801e75dd72fe3069,2,f37d4bcbd21078ef36fd59518e99f045,897060da8b9a21f655304d50fd935913,2017-05-25 16:05:24,199.0,13.74,60a14730b838cd406e7c100ff14c3449,delivered,2017-05-19 16:02:39,2017-05-20 16:05:24,2017-05-22 17:47:53,2017-05-26 16:26:40,2017-06-08 00:00:00,7063b55fee699193fd5e44253a7e4a98,19815,assis,SP,informatica_acessorios,52.0,673.0,1.0,1025.0,32.0,14.0,12.0,computers_accessories
4f9f24f1dd52ecdf0684a63eaf36c51b,1,089cc17c8bf2226d13648392e33dabd7,70a12e78e608ac31179aea7f8422044b,2017-04-05 02:22:50,45.0,10.96,feca784ce427334208c8df149c58bee4,delivered,2017-03-28 17:24:46,2017-03-29 02:22:50,2017-03-30 15:09:15,2017-04-03 13:54:31,2017-04-18 00:00:00,5dcc06236098340b984e6865ba850593,9581,sao caetano do sul,SP,informatica_acessorios,32.0,999.0,3.0,225.0,17.0,5.0,20.0,computers_accessories
123110dfedcc15e34ed7c2d8514e1568,1,9357e1687bcaab3890093cb4ae50ed79,23c38debaffe4a25a30fdbd9b586a13f,2018-05-04 03:10:21,39.5,7.87,ebcac2812e0b98c99de4b61325c74396,delivered,2018-04-26 21:34:08,2018-04-27 03:10:21,2018-04-27 14:59:00,2018-05-04 12:30:58,2018-05-10 00:00:00,6424d0ae78f810be9b0eb3c08b8839d2,7850,franco da rocha,SP,ferramentas_jardim,53.0,760.0,2.0,1129.0,33.0,18.0,18.0,garden_tools
3f4f4efff28e8872522bbba90393b7df,1,2052b3c5e08893e567c2fb7778476c75,be8e909810184b9b19e886129149d8e5,2017-11-17 07:50:43,44.99,16.11,25674af17e538296b83b371c8c0975b1,delivered,2017-11-11 07:38:45,2017-11-11 07:50:43,2017-11-14 16:04:44,2017-11-22 19:18:55,2017-12-06 00:00:00,7a60f3a8db817e4f5f33a1b19248be80,28400,sao fidelis,RJ,informatica_acessorios,46.0,227.0,1.0,810.0,16.0,10.0,12.0,computers_accessories
525dc92e46b18d912eb8462c043bff60,1,db51982bc43b26164c29605b8ed140d6,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-13 18:15:18,32.99,15.1,efca6623ba3c1feda8e61a3741188b4c,delivered,2017-06-07 18:05:35,2017-06-07 18:15:18,2017-06-08 16:57:30,2017-06-19 14:32:13,2017-07-04 00:00:00,3a869e3b9d254d4c6ead5d773b62ba63,97043,santa maria,RS,telefonia_fixa,20.0,286.0,3.0,100.0,19.0,3.0,11.0,fixed_telephony
570bfe053ed74671bd9bd9505fa1c785,1,826a5fa766c1c7241ffe63a2f3774d0b,70eea00b476a314817cefde4aad4f89a,2018-01-22 16:11:42,168.99,15.93,b25b0018e1b95590a4fa567378d28bd2,delivered,2018-01-16 15:52:32,2018-01-16 16:11:42,2018-01-17 22:27:44,2018-01-25 12:52:14,2018-02-09 00:00:00,8570c53159b9a61721697f9dd0adfdd1,36640,mar de espanha,MG,esporte_lazer,55.0,659.0,1.0,475.0,35.0,21.0,30.0,sports_leisure
5a8f3e078b9a03b9bb16baa101e1c0ae,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-02-13 18:50:24,108.0,15.52,2c17138279e491eb5a6f827b36e99ce7,delivered,2018-02-07 18:40:17,2018-02-07 18:50:24,2018-02-09 16:35:37,2018-02-21 18:53:34,2018-03-06 00:00:00,a888fd5ece4a4f56d7c625ac4eb3bfff,30411,belo horizonte,MG,relogios_presentes,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,watches_gifts
f7614e634874a2b92d65dda076f0bab5,1,252dc7b8f5d41ea6efcab73213ea1417,ede0c03645598cdfc63ca8237acbe73d,2018-04-13 15:30:24,102.0,13.15,2067794c960bc6a1705e94651086144d,delivered,2018-04-09 15:04:30,2018-04-09 15:30:24,2018-04-10 18:20:42,2018-04-19 00:52:42,2018-04-25 00:00:00,3f564d2d54ebc70c2637cfd06d02f502,6721,cotia,SP,informatica_acessorios,44.0,914.0,1.0,193.0,16.0,16.0,13.0,computers_accessories
6cca0cec5b4fc97f471ac73afc03ece8,1,c8dc26795ea2ee96f3fa57453cd7667e,718539d38d07dd351c76db862760e2e2,2018-01-11 19:58:43,19.99,18.89,615524b12e97c076f052c4fe166ecce2,delivered,2018-01-03 19:50:16,2018-01-03 19:58:43,2018-01-05 01:34:59,2018-01-26 21:52:36,2018-02-06 00:00:00,e169f767996e4dcd26af717fdfa1bf42,60060,fortaleza,CE,pet_shop,59.0,888.0,1.0,300.0,30.0,30.0,30.0,pet_shop
9f076b87261e6c9894139da7d41eb02d,2,7a82832901d5f4cd314a4e102c47bd2b,9de4643a8dbde634fe55621059d92273,2017-05-11 19:45:09,37.99,15.1,3a16dccb1c97f2ce9f9272fab067d967,delivered,2017-05-06 19:32:23,2017-05-06 19:45:09,2017-05-10 14:30:17,2017-05-22 12:18:11,2017-05-31 00:00:00,bfc84496b1100cbbd83a6f8087526168,3585,sao paulo,SP,ferramentas_jardim,38.0,437.0,1.0,1900.0,45.0,6.0,20.0,garden_tools
4f5db1138694f3bc0bfdbb113f4f83ec,1,9271d2541a43f8db13d164887228a189,5ef131ac72773e5b3f6c0d63cf424657,2018-08-10 04:55:28,71.1,41.48,7d566615cf8ccced1730c39c3bc23eef,delivered,2018-08-04 22:52:06,2018-08-07 04:55:28,2018-08-08 14:53:00,2018-08-10 14:16:36,2018-08-23 00:00:00,c76c62fe7af1772f8a185ed313d805fc,81710,curitiba,PR,brinquedos,53.0,341.0,2.0,2933.0,39.0,27.0,33.0,toys
fa8b91d8aacb92e77cd50059ac39c474,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,2017-12-04 12:52:28,89.99,50.5,b0bf96141ea3ab6bf35713f1c06c6a22,delivered,2017-11-25 19:39:25,2017-11-28 12:52:28,2017-11-29 20:18:55,2017-12-18 21:29:11,2017-12-21 00:00:00,b41a0f7907bd4e60116e97f5a40701a6,41345,salvador,BA,ferramentas_jardim,58.0,1893.0,1.0,5950.0,20.0,20.0,20.0,garden_tools
688fb7e7c929bfa4711317fb51d8820c,1,80103e141ed0da3b1d63cb0c7d1f7d48,0afccdb8a34ee5c79f7c06faf2b4d56e,2018-03-15 18:30:27,39.9,18.23,868f46be4f522fb8d0d2470d4196d86c,delivered,2018-03-08 18:05:23,2018-03-08 18:30:27,2018-03-12 23:36:23,2018-04-05 00:28:54,2018-03-29 00:00:00,549c782a361e86a416bbae2762dfec78,23906,angra dos reis,RJ,telefonia,36.0,316.0,1.0,150.0,17.0,17.0,17.0,telephony
a496afd4157983f3262ad36c6afde886,1,5c688aca24c45ff04fe5b6d6ee438e60,7e93a43ef30c4f03f38b393420bc753a,2017-07-21 20:30:21,479.75,10.61,640f09e17a30fc5ef879ffb54d1bfcd3,delivered,2017-07-17 20:18:06,2017-07-17 20:30:21,2017-07-18 20:12:22,2017-07-19 21:18:04,2017-07-28 00:00:00,86c245ffe05ee211d1a254995de11a6a,7097,guarulhos,SP,relogios_presentes,46.0,543.0,1.0,300.0,19.0,10.0,15.0,watches_gifts
c4dbc879a0f2bca255b51ca96ef04847,1,b8411dee248601bc460bac8e1fb8a102,1900267e848ceeba8fa32d80c1a5f5a8,2017-06-26 14:55:22,22.99,11.85,2e3160c0e701d9d9142a02e1b363f48f,delivered,2017-06-20 08:57:13,2017-06-20 14:55:22,2017-06-20 15:58:38,2017-07-11 14:32:37,2017-07-10 00:00:00,69766a92d074c9160685ba9b6b613c3f,13483,limeira,SP,cama_mesa_banho,56.0,471.0,3.0,525.0,24.0,7.0,29.0,bed_bath_table
28603c1c1a61da3897ea97a1846b1d22,1,cb745afa9f4712ffed17951799ff15a9,aaed1309374718fdd995ee4c58c9dfcd,2017-06-19 16:10:17,45.5,15.1,a18586d80f8ed6f6d41d08c66e7f847e,delivered,2017-06-13 15:50:51,2017-06-13 16:10:17,2017-06-14 14:57:00,2017-06-30 14:03:41,2017-07-06 00:00:00,b51cae896d98fa97fd55a38efb71794a,18500,laranjal paulista,SP,fashion_roupa_masculina,22.0,367.0,2.0,400.0,17.0,7.0,20.0,fashion_male_clothing
5bb8b0cbc3b9c8785096b10b128bac52,1,d986e4bd747ca20b348abcd013cd1303,440dd6ab244315c632130ecfb63827b1,2017-09-19 23:04:02,154.9,18.33,267857a70e88ed1fc513cac53030a5fc,delivered,2017-09-13 22:47:51,2017-09-13 23:04:02,2017-09-14 18:09:31,2017-09-28 15:49:19,2017-10-02 00:00:00,b433139f7c7695e859ce4b10fd8c0fe2,21843,rio de janeiro,RJ,esporte_lazer,59.0,938.0,4.0,1200.0,80.0,14.0,14.0,sports_leisure
30d4789405a71c5af9343bd033055fee,1,83b92639fffd1d55c9e04c77c86d8d2c,6973a06f484aacf400ece213dbf3d946,2018-02-02 19:57:01,79.43,15.31,33bd2e9dd08297cd83395e0861e364e0,delivered,2018-01-26 19:36:31,2018-01-26 19:57:01,2018-01-31 20:07:26,2018-02-09 22:14:11,2018-02-20 00:00:00,26eb9fc7802ec59d99593a73f0e304a8,22750,rio de janeiro,RJ,informatica_acessorios,56.0,901.0,1.0,280.0,20.0,15.0,14.0,computers_accessories
a94b962669c74fd01d87a94aefd3eeff,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-12-13 23:11:26,59.0,19.65,367d2bdd1791432a6864b006df0c9a1f,delivered,2017-12-09 23:02:28,2017-12-09 23:11:26,2017-12-12 21:27:03,2018-01-09 16:04:31,2018-01-12 00:00:00,c85df1c6ef6f7bb605e1c49d34f172ee,78554,sinop,MT,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,garden_tools
9821d27850f7b55f02538c472eaa79f1,1,a3fd6c4ecde9035c3e8dd4e0fd8b8048,537eb890efff034a88679788b647c564,2018-02-01 15:21:17,19.9,7.94,a33404f8a18d725b2add46f136119952,delivered,2018-01-28 14:56:13,2018-01-28 15:21:17,2018-01-29 17:09:39,2018-01-30 14:54:08,2018-02-14 00:00:00,fe0de34bc88412db66c817bd3e3c8d60,22041,rio de janeiro,RJ,cama_mesa_banho,45.0,191.0,2.0,150.0,16.0,6.0,20.0,bed_bath_table
d8e44f5b26cd539b50d9be42ecbe5d92,1,d77688ff55bbbc28706814a06538c8bc,dd2bdf855a9172734fbc3744021ae9b9,2017-09-15 18:10:26,39.9,16.6,6e58debec4d82dd7dbdc9efdaa2bc43a,delivered,2017-09-11 17:58:12,2017-09-11 18:10:26,2017-09-13 19:13:39,2017-09-15 19:23:25,2017-10-06 00:00:00,1d7f4a786618ec8e4aaa51733bc96dba,70680,brasilia,DF,cama_mesa_banho,44.0,505.0,3.0,1400.0,30.0,16.0,30.0,bed_bath_table
6b8dd07cb17dc25d9b06936cea822e90,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-04-19 02:42:40,89.99,28.82,d8c7a6e8f9e10ebb4c1fd2d31ffd485b,delivered,2017-04-11 15:59:58,2017-04-13 02:42:40,2017-04-13 13:42:49,2017-04-27 09:34:59,2017-05-05 00:00:00,8fd232dc0c1648e549e2811728f6076d,13160,artur nogueira,SP,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,garden_tools
54d7ac7a8a4074afa251dda33e7dfa4f,2,8a68c060dbab4ae66aa885e13e1ef7b3,0b90b6df587eb83608a64ea8b390cf07,2018-02-07 02:53:19,185.1,14.32,7b8ca743b2b04c1df44904c65563d578,delivered,2018-01-22 18:31:51,2018-01-24 02:53:19,2018-01-25 21:09:32,2018-02-05 19:46:58,2018-03-01 00:00:00,df0d8456bb4285a538225e2d75a7c345,12225,sao jose dos campos,SP,informatica_acessorios,41.0,451.0,1.0,617.0,17.0,18.0,23.0,computers_accessories
99ecc26c0bd07bc0cbf2bc4fd1c6e3bc,1,48e82f62f499350869ac7529efd9fcbd,cca3071e3e9bb7d12640c9fbe2301306,2018-05-15 14:15:51,57.65,19.37,6c52d1aaad35c3878fb89380edbaa95f,delivered,2018-05-08 13:51:38,2018-05-08 14:15:51,2018-05-11 13:42:00,2018-05-19 13:41:58,2018-05-30 00:00:00,4283755f6ed2bdd84fbd22c283ecd29c,35430,ponte nova,MG,moveis_decoracao,60.0,357.0,1.0,650.0,25.0,5.0,17.0,furniture_decor
4d7e10ed70b8c2358e94850352bb490b,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-06-22 03:33:30,59.9,17.67,e069403a6b4ae1e82fbbee620ae3d253,delivered,2017-06-15 20:23:00,2017-06-17 03:50:03,2017-06-19 17:43:37,2017-06-29 14:41:49,2017-07-19 00:00:00,63fa3dad6bde01314fc7e125df83fd00,96395,cerrito,RS,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,garden_tools
5548dc95d19f69811f26b8dc9f5fd690,1,a62e25e09e05e6faf31d90c6ec1aa3d1,634964b17796e64304cadf1ad3050fb7,2018-06-11 03:35:11,105.0,23.66,22e40f23e407606505fea9fbe15b9ad4,delivered,2018-06-01 08:26:56,2018-06-02 03:35:11,2018-06-05 12:07:00,2018-06-11 15:49:41,2018-07-16 00:00:00,aaf915da4aea5e5bcd55fc6daf8abe92,89652,ibiam,SC,relogios_presentes,58.0,3006.0,2.0,1000.0,53.0,8.0,18.0,watches_gifts
60c46973a2a9ad727ea9c45695b2b312,6,a0d20b18f2a06b34206ba5933b4ec05b,3df020b72d3d44b3af9d110fa3940b65,2018-08-14 12:30:16,49.9,17.48,db75f12c87289bb25391baf511352864,delivered,2018-08-12 12:16:53,2018-08-12 12:30:16,2018-08-13 13:57:00,2018-08-17 15:57:30,2018-08-23 00:00:00,adc19274ee64f1d91ef57bdab658002e,19013,presidente prudente,SP,moveis_decoracao,48.0,3571.0,1.0,2600.0,17.0,17.0,60.0,furniture_decor
e865720063d35fe789029a6021f2df31,1,651fe753ea1d6ad3d5744c1bffd3d6e1,7178f9f4dd81dcef02f62acdf8151e01,2017-12-11 02:24:32,19.9,15.1,eb70fff1e6f5d8c627864ac88b9859c6,delivered,2017-11-29 09:37:47,2017-11-30 02:24:32,2017-12-05 02:49:52,2017-12-19 22:43:52,2017-12-28 00:00:00,5a6637b7f03edf22def5e269822d4326,80730,curitiba,PR,beleza_saude,56.0,609.0,1.0,50.0,16.0,16.0,11.0,health_beauty
4bc45b40b7495543f90c2cfb8c409035,1,db7f3f42ccab32fa6328b3063b278bcc,7299e27ed73d2ad986de7f7c77d919fa,2017-12-04 02:58:23,38.0,15.1,86911781ab615c91b809029803289020,delivered,2017-11-25 01:00:22,2017-11-28 02:58:23,2017-11-28 16:37:58,2017-12-07 18:19:01,2017-12-18 00:00:00,21d79f33f0f89549bfa6ca9cb4e9a200,6852,itapecerica da serra,SP,consoles_games,28.0,919.0,3.0,300.0,25.0,5.0,24.0,consoles_games
59697a047029d320ad8cd20be053f39d,1,c35498fbb4358837ae16850f50c3fd22,70a12e78e608ac31179aea7f8422044b,2017-10-17 13:14:30,76.0,15.28,42af8991a3fe9285369b2fd2f2fd0c65,delivered,2017-10-10 11:56:22,2017-10-10 12:14:30,2017-10-10 19:03:55,2017-10-18 16:36:36,2017-10-30 00:00:00,8d25bdc6232efc9d823f1f832e16bd12,24310,niteroi,RJ,telefonia,59.0,973.0,1.0,325.0,19.0,8.0,22.0,telephony
752fa58357e17806a310c0739bf909fb,1,a5e66fadbb9b49dffdbf63675436a332,a5a1bfcf728ab0e19182959cf0771ee4,2018-06-21 21:31:32,119.48,22.77,7d88070a629d7cb6d17074ff91e68503,delivered,2018-06-17 21:17:28,2018-06-17 21:37:59,2018-06-18 13:35:00,2018-07-04 14:03:10,2018-07-24 00:00:00,d2c30c00f9787faf7349ea558c153613,48890,valente,BA,esporte_lazer,57.0,2717.0,2.0,163.0,21.0,12.0,14.0,sports_leisure
1578453b93b542fbde0dd65c46a7dbf7,1,7b717060aa783eb7f23a747a3a733dd7,c0563dd588b775f2e37747ef6ad6c92c,2017-10-30 01:14:07,139.9,9.79,6145a1c208d95c11171e447c4368c855,delivered,2017-10-24 00:57:44,2017-10-24 01:14:07,2017-10-27 12:16:47,2017-10-30 20:12:27,2017-11-06 00:00:00,5402d604c8dc1601c10752042437ff95,13212,jundiai,SP,cool_stuff,46.0,595.0,2.0,500.0,16.0,12.0,22.0,cool_stuff
12f55fbb20dd8ff71113349776b5642a,1,abaa4c2633cbc40dda16b575531db57b,f4c4daa86e30c7e5a553a8d518ac03a5,2017-10-05 00:07:13,132.6,15.68,2c07b6a19d97919269fb1402e7b51b44,delivered,2017-09-29 23:50:02,2017-09-30 00:07:13,2017-10-03 20:24:29,2017-10-10 21:24:34,2017-10-30 00:00:00,5ebe8ca3c0fdd3ba40a4cac58da4260c,13835,conchal,SP,relogios_presentes,59.0,1015.0,1.0,500.0,20.0,12.0,15.0,watches_gifts
3b2d47df8aa11bc72eb017ae96631c4d,1,3d74d787086b0e22ac320ae43b240aea,ce27a3cc3c8cc1ea79d11e561e9bebb6,2017-08-29 22:10:35,40.0,8.72,ca98f9d0b9cd527137b99812c0e0b918,delivered,2017-08-22 21:52:58,2017-08-22 22:10:35,2017-08-24 16:13:40,2017-08-25 20:30:02,2017-09-08 00:00:00,bd5cb3c81244dea5c5e4f03fe5c319e8,18130,sao roque,SP,cool_stuff,57.0,1003.0,3.0,200.0,30.0,20.0,40.0,cool_stuff
c9cdc25f8eedefdbf5ddf8323c013010,2,cb61a9727a2f74ec0c80652f4d62e812,7c67e1448b00f6e969d365cea6b010ab,2017-07-28 20:42:57,89.98,37.99,d13a5023cf828d8ca1277f90ca59e8e7,delivered,2017-07-24 20:28:19,2017-07-24 20:42:57,2017-07-26 19:23:46,2017-07-28 19:29:31,2017-08-15 00:00:00,518fe6f62ae326d330c8f6576e062994,22753,rio de janeiro,RJ,moveis_decoracao,47.0,1094.0,1.0,6833.0,52.0,52.0,17.0,furniture_decor
6e23efed2925ed4ed5a1f1d9e14aef78,1,b4b817e5f2c4efc8253b4b679c653847,972d0f9cf61b499a4812cf0bfa3ad3c4,2017-11-16 08:50:36,84.44,8.92,94a369742b38e698214f0c6587f324aa,delivered,2017-11-09 08:42:35,2017-11-09 08:50:36,2017-11-13 19:13:03,2017-11-18 15:57:52,2017-12-05 00:00:00,e3753196e6a35f591e5bc087ec011abc,17511,marilia,SP,cama_mesa_banho,37.0,1049.0,1.0,2150.0,26.0,26.0,23.0,bed_bath_table
4809cd2c1bf682210c70023118f90090,1,42ebb92b7f9bb084077e921ee7e40199,6d66611d7c44cc30ce351abc49a68421,2018-08-08 05:23:59,26.9,15.29,ee3f0efcd36902c8e344d4f6775935b0,delivered,2018-07-31 14:42:31,2018-08-02 05:30:50,2018-08-03 10:05:00,2018-08-15 00:04:58,2018-08-21 00:00:00,b3a1253b491a6f4a317ebd499f67998c,22620,rio de janeiro,RJ,esporte_lazer,59.0,432.0,6.0,300.0,30.0,5.0,11.0,sports_leisure
6ee581ec3ac977c27a12f79caee568ed,1,4f2174962b85f6f08d3258485d9de11a,92eb0f42c21942b6552362b9b114707d,2018-03-22 13:35:40,12.97,8.88,76f8d2d61efe2ac1c232d08399685395,delivered,2018-03-16 13:22:37,2018-03-16 13:35:40,2018-03-21 22:03:52,2018-03-23 01:02:55,2018-03-28 00:00:00,3b2356126b9c7e761b8c82481115a75c,1513,sao paulo,SP,eletronicos,30.0,320.0,1.0,1643.0,16.0,8.0,12.0,electronics
522649ba1f9bbb27383b7e8dcd92e746,1,87b193bb0fb52703cade96b1ffd8c233,3fd1e727ba94cfe122d165e176ce7967,2018-01-29 03:36:53,104.9,13.07,75c1add0b9b5d6bb9948873a85f19981,delivered,2018-01-21 22:42:01,2018-01-23 03:36:53,2018-01-23 22:48:05,2018-01-26 14:41:17,2018-02-14 00:00:00,8aae1fe1241741cbc1deec6e29998065,9551,sao caetano do sul,SP,esporte_lazer,36.0,410.0,1.0,1086.0,24.0,24.0,22.0,sports_leisure
a406f3654d0144e1d742f8e7d6b30060,1,3cb11cc74ce2cf42fd23d867c18a7745,955fee9216a65b617aa5c0531780ce60,2018-05-25 02:55:16,65.99,12.43,784c48fe06146504e45dbeb7601142ac,delivered,2018-05-22 11:44:06,2018-05-23 02:55:16,2018-05-23 15:06:00,2018-05-26 17:48:32,2018-05-30 00:00:00,83aafc33dbc4dec03dfe9318c298d552,3727,sao paulo,SP,brinquedos,58.0,701.0,6.0,2250.0,55.0,12.0,35.0,toys
c671f90758b4e249a77ccaf0726e2fba,1,0a74b9407eaec9d6c760a1e92c10d96c,f41ce2e25237f9092cd8e6e7516c7a2f,2017-10-13 17:14:11,90.0,15.39,fbebdb808932c68bf8286924bebd2f35,delivered,2017-10-07 17:03:03,2017-10-07 17:14:11,2017-10-11 22:15:30,2017-10-21 12:41:03,2017-10-31 00:00:00,05669445931c028d97b7c0637b5a2359,21012,rio de janeiro,RJ,consoles_games,50.0,269.0,1.0,675.0,25.0,14.0,25.0,consoles_games
cfaa2bfc057640340bf9838dac82a9cc,1,483691880798b6f0f657c203494cfe3a,5a05a16bb50629ee31afab8a6d4c2674,2018-03-15 23:10:30,51.5,14.44,50a97995d6fb35b5f9bd764a9f96f313,delivered,2018-03-11 23:02:22,2018-03-11 23:10:30,2018-03-13 18:48:51,2018-03-16 12:34:52,2018-04-02 00:00:00,7a76dc3725f120b45e1013b566faf70e,88804,criciuma,SC,utilidades_domesticas,55.0,582.0,2.0,1050.0,100.0,3.0,15.0,housewares
2f126b65184ad1af3f36fcbf07ae078c,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017-10-17 17:56:27,89.99,9.44,dfa2bf31dd8d1c1a393ee8420947334d,delivered,2017-10-08 16:45:51,2017-10-08 16:56:27,2017-10-10 16:50:16,2017-10-11 18:29:14,2017-10-27 00:00:00,8f710a282ee4fff06ee62707d7f18ea3,13469,americana,SP,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,health_beauty
fdbd1f170a073a2252d7e8154089ae34,1,5bd3ba44eb990450377a2cd863821cca,38e679b9e0064cd94c6f035707344dae,2017-07-05 17:20:11,187.57,32.06,6cebe114e7af2d935c5ae6115ddcb03c,delivered,2017-06-29 17:05:47,2017-06-29 17:20:11,2017-06-30 13:11:31,2017-07-07 17:08:32,2017-07-21 00:00:00,03c81aea7f6a2ca145c62d661d8904c3,89870,pinhalzinho,SC,utilidades_domesticas,33.0,1047.0,5.0,4755.0,43.0,40.0,31.0,housewares
8b06c6beb946868da80b3d6c18d20917,1,c63ea4621680c1b0fca8864c0564bd78,de722cd6dad950a92b7d4f82673f8833,2018-05-17 18:49:55,179.9,39.87,02628c7e9eed8af6043c70257a7a87c1,delivered,2018-05-13 18:47:14,2018-05-14 18:49:55,2018-05-15 13:38:00,2018-05-24 12:41:15,2018-06-07 00:00:00,39cf8faf26661df0e27872cb60f9bb50,89086,indaial,SC,informatica_acessorios,57.0,918.0,1.0,625.0,25.0,8.0,23.0,computers_accessories
d5a09a21303952be950aa3cdf58104b7,1,97e50905efad4b7cdb046db112ed9328,f84a00e60c73a49e7e851c9bdca3a5bb,2018-05-10 17:50:44,175.8,17.2,9e46cd038b5901d785b0f1c080cd3f22,delivered,2018-05-04 17:33:18,2018-05-04 17:50:44,2018-05-08 13:38:00,2018-05-15 01:46:36,2018-05-29 00:00:00,fd517a1133b6ba3fa86859e6f11731de,5573,sao paulo,SP,beleza_saude,49.0,704.0,1.0,850.0,16.0,25.0,17.0,health_beauty
c2c6674097e6b9ea3b322ce6f3e56117,1,c3097e07a0a5de0d4b4c836d90c5a284,8b321bb669392f5163d04c59e235e066,2018-03-12 03:49:33,13.7,15.1,6d278dab1f561f3648b35e498335652d,shipped,2018-03-03 13:13:05,2018-03-06 03:49:33,2018-03-06 20:27:45,,2018-03-26 00:00:00,0f144893c76b53c5ca3aa797e2c1f0d9,28735,quissama,RJ,eletronicos,43.0,425.0,1.0,200.0,22.0,11.0,16.0,electronics
62f30b2a0b0347a3859e2125b6f504ac,1,6cb77fe886eb23d371dcce2d429612a7,ffdd9f82b9a447f6f8d4b91554cc7dd3,2018-04-27 00:31:34,99.0,27.42,5204cc6cd68828d006ca3bad2a8aca13,delivered,2018-04-22 23:37:08,2018-04-24 18:59:51,2018-04-24 18:03:02,2018-05-02 19:48:45,2018-05-22 00:00:00,1663dd15b132fecf291f4830b46133b8,39800,teofilo otoni,MG,utilidades_domesticas,57.0,742.0,1.0,1450.0,33.0,31.0,26.0,housewares
fd6570a375422eb90b25eae62935db7b,1,3ac29f1f25166dcc60b97e65d9a5885c,440dd6ab244315c632130ecfb63827b1,2017-08-31 03:05:42,139.9,27.52,142c2f12143be3160f9c4752c85367f4,delivered,2017-08-24 10:43:14,2017-08-25 03:05:42,2017-08-25 18:58:06,2017-09-06 19:08:03,2017-09-28 00:00:00,eca8832cb59ec8fdc1b4a0641391c7cd,66077,belem,PA,esporte_lazer,60.0,1493.0,2.0,1050.0,80.0,8.0,15.0,sports_leisure
4010af255873d6e26073000d24a8f52f,2,3c078c878d44c18bb8c02acc54ae25e5,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-02-27 16:39:13,29.9,14.52,82c595ab5dcb46ee4c08bcef2ba09981,delivered,2017-02-23 16:39:13,2017-02-23 16:50:26,2017-02-24 15:24:52,2017-03-07 19:42:02,2017-03-20 00:00:00,132acb0eb75c96160db9e064d80e42d6,88901,ararangua,SC,utilidades_domesticas,19.0,740.0,6.0,300.0,17.0,28.0,11.0,housewares
a217507ac495620d9a403939c9604703,1,501c8cd285f4f2ed96efffbb3c697d0b,f262cbc1c910c83959f849465454ddd3,2018-08-08 16:55:30,24.99,8.34,33e121698cc308d56daa525cf4d590fe,delivered,2018-08-06 13:28:18,2018-08-06 16:55:30,2018-08-10 15:04:00,2018-08-17 18:11:35,2018-08-09 00:00:00,968605addea83ba0ae067377fa1e25dc,6730,vargem grande paulista,SP,construcao_ferramentas_construcao,44.0,339.0,1.0,450.0,19.0,5.0,13.0,construction_tools_construction
a083251915fff736585a9c72e902b0bb,2,01217a683550744160a91eaa46a92305,f8db351d8c4c4c22c6835c19a46f01b0,2018-03-15 14:08:31,55.9,22.97,ecaf8b78eae12f33f091d9f34a0f6efe,delivered,2018-03-11 13:52:49,2018-03-11 14:08:31,2018-03-12 18:38:37,2018-04-10 18:28:37,2018-03-29 00:00:00,8571477cae10b48982fc89d9960ea8ad,31155,belo horizonte,MG,perfumaria,58.0,468.0,4.0,1300.0,25.0,20.0,16.0,perfumery
89ce68f38090867719b22774f8bf5861,1,e45976e9ff4d139ed0e9bf83abeb5c80,cca3071e3e9bb7d12640c9fbe2301306,2017-12-05 23:36:24,148.93,14.06,09f247d80ae5e78ad36a6143b80967dc,delivered,2017-11-29 23:20:45,2017-11-29 23:36:24,2017-12-06 19:18:59,2017-12-08 14:52:12,2017-12-21 00:00:00,9a8ad62bc98119f5b94c149c1eb4c971,14790,guaira,SP,cama_mesa_banho,58.0,226.0,1.0,1700.0,40.0,7.0,30.0,bed_bath_table
